id,path,obj,dual_obj,load_time,calc_time,iter_nr,NLP_runs,FNLP_runs,MIQP_runs,MILP_runs
26,flay02h.nl,37.94733186289341,37.94733188293823,0.027521343086846173,0.07439323992002755,3,5,0,3,0
27,flay02m.nl,37.947331804570084,37.947331824571044,0.012131503084674478,0.029791858047246933,3,3,0,3,0
28,flay03h.nl,48.98979484345625,48.98979487314283,0.09878324600867927,0.4173074350692332,3,9,0,3,0
29,flay03m.nl,48.98979473356556,48.98979474823483,0.018097908003255725,0.09643792302813381,3,8,0,3,0
30,flay04h.nl,54.41666667692447,54.41666669964576,0.34007309190928936,3.819719571969472,3,10,0,3,0
31,flay04m.nl,54.40588189678637,54.40588191425124,0.029619816108606756,0.8085123839555308,3,11,0,3,0
32,flay05h.nl,64.49806203280008,64.49806211483586,0.8741923649795353,54.738945910008624,3,10,0,3,0
33,flay05m.nl,64.49806177897563,64.49806185899081,0.04906261991709471,1.5598620160017163,3,11,0,3,0
34,flay06h.nl,66.93280218800965,66.93280226737888,2.055314169032499,83.26110911997966,3,11,0,3,0
35,flay06m.nl,66.93280196168895,66.932801979326,0.08568499598186463,62.384788913070224,3,11,0,3,0
36,fo7.nl,20.72982474145599,20.72982474145599,0.16234535595867783,64.78139659308363,3,11,9,3,0
37,fo7_2.nl,17.749345432133822,17.749345432133822,0.16045730200130492,60.59872169792652,2,6,4,2,0
38,fo7_ar25_1.nl,24.957575185182357,24.95757518763806,0.20152584102470428,66.99717758700717,3,11,8,3,0
39,fo7_ar2_1.nl,24.9575751958442,24.957575204549308,0.19851668097544461,60.27317392791156,2,6,0,2,0
40,fo7_ar3_1.nl,22.833306732973277,22.833306717461536,0.1981947150779888,60.272586367907934,2,6,0,2,0
41,fo7_ar4_1.nl,20.729824692613043,20.729824692613043,0.1994151830440387,67.46738818893209,3,11,6,3,0
42,fo7_ar5_1.nl,19.622865513521642,19.622865513521642,0.200532031012699,60.39124356000684,2,6,2,2,0
43,fo8.nl,23.91005316042935,23.91005316042935,0.25462256697937846,61.60985402110964,2,6,3,2,0
44,fo8_ar25_1.nl,57.43960122083227,63.88450276394097,0.3189493028912693,6.456031113979407,2,2,0,2,0
45,fo8_ar2_1.nl,38.809749049234846,39.410799464606434,0.32013018405996263,1.2443278770660982,2,6,1,2,0
46,fo8_ar3_1.nl,23.91005333849995,33.156593731456994,0.32144043396692723,73.17770468292292,4,16,12,4,0
47,fo8_ar4_1.nl,24.535412869782313,43.46855707491823,0.322401529061608,104.78741330001503,4,16,11,4,0
48,fo8_ar5_1.nl,23.468032041117226,51.573501080729244,0.3266071149846539,54.64388126600534,3,9,4,3,0
49,fo9.nl,34.49999948443541,34.49999948443541,0.3907196930376813,89.83533277292736,3,11,6,3,0
