name,primalbound,dualbound,objsense,noncvx_old.obj,noncvx_old.dual_obj,noncvx_old.load_time,noncvx_old.calc_time,noncvx_old.iter_nr,noncvx_old.NLP_runs,noncvx_old.FNLP_runs,noncvx_old.MIQP_runs,noncvx_old.MILP_runs,noncvx_new.obj,noncvx_new.dual_obj,noncvx_new.load_time,noncvx_new.calc_time,noncvx_new.solver_time,noncvx_new.python_time,noncvx_new.iter_nr,noncvx_new.NLP_runs,noncvx_new.FNLP_runs,noncvx_new.MIQP_runs,noncvx_new.MILP_runs
transswitch0118p,129466.7953,0.0,min,129467.74661174262,129467.7466117426,14.917051422409713,7.359794571064413,2.0,2.0,0.0,2.0,1.0,129467.74661174262,129467.7466117426,15.907575722783804,21.46858302503824,8.049928724765778,13.418654300272465,2.0,3.0,0.0,2.0,1.0
transswitch0118r,129466.7953,0.0,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
transswitch0300p,,2.672411677e-09,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
transswitch0300r,,1.818989404e-12,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
transswitch2383wpp,,558251.65,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
transswitch2383wpr,,558251.65,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
transswitch2736spp,1316355.168,945969.06,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
transswitch2736spr,1316362.36,945969.06,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
tspn05,191.2552078,191.2540844,min,191.25520765854355,191.25520765854355,7.580965757369995e-07,0.0577280633151531,2.0,2.0,0.0,2.0,1.0,191.25520765854355,191.25520765854355,9.136274456977844e-07,0.0540133286267519,0.0247935010120272,0.0292198276147246,2.0,2.0,0.0,2.0,1.0
tspn08,290.5668539,288.6896641,min,290.56685370649546,290.6202936106877,0.04970301873981953,0.5130717353895307,2.0,2.0,1.0,2.0,1.0,290.56685370649546,290.6202936106877,0.05767682287842035,0.5203105742111802,0.4921025345101952,0.0282080397009849,2.0,2.0,1.0,2.0,1.0
tspn10,225.1260716,222.4932607,min,235.1562074342253,235.15620074900096,0.07982114795595407,0.1267327452078461,2.0,2.0,0.0,2.0,0.0,235.1562074342253,235.15620743422534,0.08360331505537033,0.1291232956573367,0.1051411647349596,0.0239821309223771,2.0,2.0,0.0,2.0,1.0
tspn12,262.6473957,255.1101615,min,265.85789403710646,265.85789403710646,0.1282371999695897,0.1050144368782639,2.0,2.0,0.0,2.0,1.0,265.85789403710646,265.85789403710646,0.13236380275338888,0.3270153272897005,0.0802011685445904,0.24681415874511,2.0,2.0,0.0,2.0,1.0
tspn15,327.1390621,314.1315695,min,328.90696436131043,332.0459907567525,0.27167580742388964,1.4787994530051949,2.0,2.0,1.0,2.0,1.0,328.90696436131043,332.0459907567525,0.28050599806010723,2.689377075061202,2.251512549817562,0.4378645252436399,2.0,2.0,1.0,2.0,1.0
unitcommit2,578176.639,578176.6384,min,582467.3080278181,536740.7930249259,86.73300900775939,301.15202097501606,24.0,111.0,0.0,7.0,23.0,584837.0462219605,584837.0462219605,118.86140515562147,302.7711893497035,247.22489563934505,55.54629371035844,22.0,105.0,0.0,6.0,21.0
uselinear,-1050.335879,,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
var_con10,444.213954,0.0,min,444.2137949070794,440.1265916692425,2.956792355515063,3.922212220728397,4.0,9.0,0.0,2.0,3.0,444.2137949070794,442.50093449858673,3.3018221836537123,11.350532897748051,5.245742538012564,6.104790359735489,5.0,12.0,0.0,2.0,4.0
var_con5,278.1448937,0.0,min,278.1447507913739,275.78560674845096,2.4301743945106864,5.698173638433218,5.0,14.0,1.0,2.0,4.0,278.1447507913739,275.67335297621463,2.698268354870379,20.179693932645023,12.767203193157911,7.412490739487112,8.0,26.0,2.0,2.0,7.0
wager,20339.43184,20339.43182,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
wastepaper3,0.01891836798,0.01891824207,min,0.1865438687766763,0.18654386910763734,0.06494550965726376,0.3324363464489579,7.0,13.0,8.0,5.0,4.0,0.6489999508915237,0.6489999508915237,0.10324806440621614,1.1516678426414728,0.9890438485890628,0.1626239940524101,9.0,26.0,17.0,9.0,2.0
wastepaper4,0.003479162687,0.00347913949,min,0.1865438714210491,0.1865138562775731,0.06718833185732365,0.604710160754621,7.0,13.0,11.0,7.0,2.0,0.1865438699387116,0.1865438550957833,0.12662454135715961,1.4598603006452322,0.679393757134676,0.7804665435105562,5.0,14.0,9.0,5.0,2.0
wastepaper5,0.0008212036779,2.365036897e-05,min,0.0906121756804859,0.2191127971201782,0.13064317218959332,1.3440659679472446,11.0,23.0,14.0,7.0,7.0,0.1865438681988545,0.18649889366697886,0.18688581604510546,2.559446073137224,1.7583851180970669,0.8010609550401568,7.0,23.0,17.0,7.0,2.0
wastepaper6,0.0001263745072,0.0,min,0.0244822494898723,0.08850158351841277,0.17988642305135727,3.795622446574271,17.0,44.0,31.0,12.0,8.0,0.046391274513307,0.08532985496865704,0.3177782064303756,7.087891977280378,5.599127132445574,1.4887648448348043,12.0,43.0,31.0,10.0,5.0
water3,907.0169959,796.4438847,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
water4,907.0169959,907.0168053,min,972.5457163594988,774.4341329602485,0.3685357542708516,301.6429884089157,129.0,544.0,125.0,2.0,128.0,972.5457163594988,757.4554846933684,0.6102939993143082,301.59007531031966,183.6150818131864,117.97499349713326,110.0,546.0,96.0,2.0,109.0
waterful2,933.1243953,466.8534217,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
waternd1,606763.1675,606763.1675,min,691650.6952466364,691650.6952466363,0.07793719414621592,0.1835344126448035,2.0,2.0,0.0,2.0,1.0,691650.6952466364,691650.6952466363,0.12392707262188196,0.5129681378602982,0.3069399669766426,0.2060281708836555,2.0,4.0,0.0,2.0,1.0
waternd2,1062685.084,1059307.033,min,1062715.0833730968,1062895.2439441467,0.3709731074050069,0.9500504266470672,2.0,2.0,0.0,2.0,0.0,1062715.0833730968,1062895.2439441467,0.6156972451135516,2.083716301247477,1.1461026538163424,0.9376136474311352,2.0,2.0,0.0,2.0,0.0
waterno2_01,19.45668046,19.45667979,min,133.10741963763584,133.10741963763584,0.1665839347988367,0.1073815701529383,2.0,2.0,0.0,2.0,1.0,133.10741963763584,133.10741963763584,0.2603380298241973,0.4969397680833936,0.1539882915094494,0.3429514765739441,2.0,3.0,0.0,2.0,1.0
waterno2_02,39.57142193,39.57141794,min,266.3193998145,267.24114726819454,0.47489244397729635,0.3700170675292611,3.0,4.0,0.0,3.0,1.0,266.3193998145,267.2411786503483,0.7565659945830703,4.311789381317794,0.2904627779498696,4.021326603367925,3.0,3.0,0.0,3.0,1.0
waterno2_03,115.0045167,115.0017607,min,399.0836980652857,399.0836980652857,0.9251024732366204,0.7279621958732605,3.0,4.0,0.0,3.0,2.0,399.0836980652857,399.0836980652857,1.352653469890356,9.174138575792313,0.9108350640162826,8.26330351177603,3.0,5.0,0.0,3.0,2.0
waterno2_04,145.4397918,145.4392103,min,651.4256227645496,651.425622764548,1.4873288627713919,1.0722491713240745,4.0,4.0,2.0,4.0,2.0,651.4256227645496,651.425622764548,1.870616571046412,25.116089344024655,2.548612982966006,22.56747636105865,5.0,9.0,4.0,5.0,2.0
waterno2_06,282.8880374,108.4043018,min,580.9053833085991,576.1075976094785,2.9383395090699196,9.426831726916134,11.0,19.0,7.0,10.0,4.0,375.89890471007135,375.89890471007135,3.8136439928784966,249.20970982778817,59.55827298667282,189.65143684111536,28.0,76.0,25.0,28.0,4.0
waterno2_09,922.5952898,134.2240446,min,1719.4580233102372,1719.4580233102372,6.3184846779331565,94.15123673994094,49.0,49.0,47.0,49.0,2.0,inf,inf,,,,,,,,,
waterno2_12,2263.358374,280.5539705,min,2528.5410279820258,2486.710557689206,11.05599716398865,300.19346961192787,71.0,128.0,48.0,52.0,23.0,inf,inf,,,,,,,,,
waterno2_18,5269.638815,383.6649097,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
waterno2_24,7332.721691,474.8317637,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
waters,907.0169959,220.0215765,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
watersbp,907.0169959,335.9366372,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
watersym1,913.7757328,913.7715241,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
watersym2,940.918868,940.8989509,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
watertreatnd_conc,348336.7614,348336.7614,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
watertreatnd_flow,348337.0417,348337.04,min,inf,inf,,,,,,,,inf,inf,,,,,,,,,
waterx,909.0278626,807.0073387,min,968.2052847706104,963.9148519128746,0.09117108955979347,0.2493400461971759,2.0,2.0,0.0,2.0,1.0,968.2052847706104,963.9148519128746,0.09107180964201689,0.2470344835892319,0.2280032616108656,0.0190312219783663,2.0,2.0,0.0,2.0,1.0
waterz,907.0169959,484.9586856,min,1086.306080061576,1129.0131663998716,0.3497609421610832,6.689972731284797,5.0,18.0,7.0,5.0,3.0,inf,inf,,,,,,,,,
windfac,0.2544872983,0.2544872983,min,0.7499999911057013,0.11826203285836179,0.03792997915297747,300.09188687521964,975.0,1950.0,975.0,2.0,974.0,0.7499999911057013,0.11826203285836179,0.04069140832871199,300.21954145561904,52.28094441071153,247.9385970449075,1741.0,3482.0,1741.0,2.0,1740.0
