name,primalbound,dualbound,objsense,cvx_bonmin.obj,cvx_bonmin.dual_obj,cvx_bonmin.load_time,cvx_bonmin.calc_time,cvx_bonmin.solver_time,cvx_bonmin.python_time,cvx_bonmin.iter_nr,cvx_bonmin.NLP_runs,cvx_bonmin.FNLP_runs,cvx_bonmin.MIQP_runs,cvx_bonmin.MILP_runs,cvx_sbmiqp.obj,cvx_sbmiqp.dual_obj,cvx_sbmiqp.load_time,cvx_sbmiqp.calc_time,cvx_sbmiqp.solver_time,cvx_sbmiqp.python_time,cvx_sbmiqp.iter_nr,cvx_sbmiqp.NLP_runs,cvx_sbmiqp.FNLP_runs,cvx_sbmiqp.MIQP_runs,cvx_sbmiqp.MILP_runs,cvx_sbmiqp_ee.obj,cvx_sbmiqp_ee.dual_obj,cvx_sbmiqp_ee.load_time,cvx_sbmiqp_ee.calc_time,cvx_sbmiqp_ee.solver_time,cvx_sbmiqp_ee.python_time,cvx_sbmiqp_ee.iter_nr,cvx_sbmiqp_ee.NLP_runs,cvx_sbmiqp_ee.FNLP_runs,cvx_sbmiqp_ee.MIQP_runs,cvx_sbmiqp_ee.MILP_runs,cvx_shot.obj,cvx_shot.dual_obj,cvx_shot.calc_time,cvx_shot.NLP_runs,cvx_shot.MIP_runs,cvx_shot.relaxed_MIP_runs,cvx_gurobi.obj,cvx_gurobi.dual_obj,cvx_gurobi.calc_time,cvx_scip.obj,cvx_scip.dual_obj,cvx_scip.calc_time
syn05m03hfsg,4027.371755,4027.372147,max,4027.37175524764,,0,0.0312645453959703,,0.0,0.0,0.0,0.0,0.0,0.0,4027.371769599101,,0.20440072380006313,0.2755790343508124,0.1140178674831986,0.1615611668676138,2.0,4.0,0.0,2.0,1.0,4027.371769599101,,0.18604108039289713,0.2979340478777885,0.1135599445551633,0.1843741033226251,2.0,4.0,0.0,2.0,0.0,4023.3718013600446,6484.032125786893,0.275896875,6,60,0,4027.3537831512194,4027.520475751857,0.061327,4027.371779980356,4036.444134086788,0.0448569999999999
syn05m03m,4027.371755,4027.371785,max,4027.371755247561,,0,0.6342000383883715,,0.0,0.0,0.0,0.0,0.0,0.0,4027.371779866801,,0.13301849830895662,0.2172439200803637,0.0936523005366325,0.1235916195437312,2.0,3.0,0.0,2.0,1.0,4027.371779866801,,0.1355635393410921,0.3158055432140827,0.154895500279963,0.1609100429341197,3.0,7.0,0.0,3.0,0.0,4027.371811959984,4042.536367134607,0.081095269,1,0,50,3990.492580890599,4029.287749487204,0.036301,3992.032798499059,4031.9184505128,0.0407229999999999
syn05m04hfsg,5510.387345,5510.387499,max,5510.387344779368,,0,0.0389499794691801,,0.0,0.0,0.0,0.0,0.0,0.0,5510.387364929048,,0.3302795607596636,0.4005481228232384,0.1358452094718814,0.264702913351357,2.0,4.0,0.0,2.0,1.0,5510.387364929048,,0.32116543408483267,0.398608517833054,0.1188052995130419,0.2798032183200121,2.0,4.0,0.0,2.0,0.0,5506.388110466832,8753.802747968217,0.703451474,14,140,0,5510.370168845371,5510.625467077969,0.07732,5510.387378194831,5528.581239241108,0.06996
syn05m04m,5510.387345,5510.387352,max,5510.387344779365,,0,1.2784524811431766,,0.0,0.0,0.0,0.0,0.0,0.0,5510.387378054991,,0.1863657906651497,0.3865771852433681,0.1732458602637052,0.2133313249796629,3.0,6.0,0.0,3.0,1.0,5510.387378054991,,0.18039854057133198,0.3308709701523185,0.1568025900050997,0.1740683801472187,3.0,6.0,0.0,3.0,0.0,5510.38742151509,5541.68557449612,0.086571735,1,0,60,5492.7746844315725,5522.562926513061,0.042392,5510.387348123242,5510.661264283892,0.083663
syn10hfsg,1267.35355,1267.35355,max,1267.353550001572,,0,0.0168497348204255,,0.0,0.0,0.0,0.0,0.0,0.0,1267.3535466108872,,0.08263836894184351,0.1914958478882908,0.0962687013670802,0.0952271465212106,2.0,4.0,0.0,2.0,1.0,1267.3535466108872,,0.08179883100092411,0.2163418736308813,0.0765516608953476,0.1397902127355337,2.0,4.0,0.0,2.0,0.0,1267.3535761505582,2023.6106309778545,0.211096693,7,70,0,1267.3535500020423,1267.353550002042,0.0347709999999999,1267.3535512936364,1267.353551293636,0.0374049999999999
syn10m,1267.35355,1267.35355,max,1267.3535500016303,,0,0.2328140009194612,,0.0,0.0,0.0,0.0,0.0,0.0,1267.3535524455351,,0.05820991564542055,0.1873677615076303,0.0961693171411752,0.091198444366455,4.0,10.0,0.0,4.0,2.0,1254.3535619127692,,0.05296238139271736,0.0952800204977393,0.0618817340582609,0.0333982864394784,3.0,8.0,0.0,3.0,0.0,1267.3535827832409,1267.3535827832409,0.067053345,1,0,30,1267.353550001686,1267.353550001686,0.0316949999999999,1267.353550001686,1267.353550001686,0.032433
syn10m02hfsg,2310.300691,2310.300718,max,2310.3006909666447,,0,0.0462330523878335,,0.0,0.0,0.0,0.0,0.0,0.0,2310.300708300504,,0.2633258569985628,0.380746996961534,0.1450354689732194,0.2357115279883146,2.0,5.0,0.0,2.0,1.0,2310.300708300504,,0.24328615330159664,0.3115191394463181,0.133800639770925,0.1777184996753931,2.0,5.0,0.0,2.0,0.0,2310.3007439375774,5309.569635934531,0.384230898,7,70,0,2308.9846268610613,2332.043706108716,0.05228,2306.372115175545,2319.312529128021,0.0725669999999999
syn10m02m,2310.300691,2310.3007,max,2310.3006909665382,,0,3.419068497605622,,0.0,0.0,0.0,0.0,0.0,0.0,2306.372116414016,,0.14696201030164957,0.2433358365669846,0.0971074858680367,0.1462283506989479,2.0,3.0,0.0,2.0,1.0,2306.372116414016,,0.1330098770558834,0.2106305062770843,0.0825789319351315,0.1280515743419528,2.0,3.0,0.0,2.0,0.0,2310.300773714307,2312.9489431928578,0.111861832,2,0,70,2306.9829831655857,2325.949742758757,0.044627,2310.300716701019,2325.631275257853,0.239763
syn10m03hfsg,3354.682795,3354.682823,max,3354.6827952288118,,0,0.071557305753231,,0.0,0.0,0.0,0.0,0.0,0.0,3354.682820053194,,0.5307498052716255,1.277520289644599,0.2361419517546892,1.0413783378899095,2.0,4.0,0.0,2.0,1.0,3354.682820053194,,0.4899695450440049,1.3672466594725847,0.1990581601858139,1.1681884992867708,2.0,4.0,0.0,2.0,0.0,3354.682872621886,7692.014294255733,0.480615646,6,60,0,3337.9333088021003,3370.614500937107,0.1035979999999999,3350.754234918184,3371.296933133971,0.0735989999999999
syn10m03m,3354.682795,3354.6828,max,-inf,inf,,,,,,,,,,3354.682834703802,,0.28058872651308775,0.3520910497754812,0.1717743566259741,0.180316693149507,2.0,3.0,0.0,2.0,1.0,3354.682834703802,,0.2660095561295748,0.29251370113343,0.1445088358595967,0.1480048652738332,2.0,3.0,0.0,2.0,0.0,3354.6829139391384,3355.004235045916,0.125025103,2,0,50,3336.0765002404137,3368.590315650938,0.0518799999999999,3352.68280395672,3372.223894721674,0.453531
syn10m04hfsg,4557.062338,4557.062353,max,4557.062337869492,,0,0.1105048917233944,,0.0,0.0,0.0,0.0,0.0,0.0,4557.062370607142,,0.8931116200983524,2.5727010099217296,0.3975096959620714,2.175191313959658,2.0,5.0,0.0,2.0,1.0,4557.062370607142,,0.8408405324444175,2.50771601870656,0.3372577810660004,2.17045823764056,2.0,5.0,0.0,2.0,0.0,4557.06244086181,10255.426647111484,0.791718612,7,70,0,4535.58088917289,4580.509192398699,0.079084,4553.133793183169,4581.825144700931,0.107745
syn10m04m,4557.062338,4557.062343,max,-inf,inf,,,,,,,,,,4557.062388609455,,0.517752037383616,0.563718200661242,0.184206155128777,0.379512045532465,2.0,3.0,0.0,2.0,1.0,4557.062388609455,,0.5054382272064686,0.5384381478652358,0.1822947598993778,0.356143387965858,2.0,3.0,0.0,2.0,0.0,4557.062498676868,4583.173658517609,0.134323636,2,0,50,4530.061789568609,4575.174575477367,0.05086,4557.062388398239,4595.459740190122,0.530317
syn15hfsg,853.2847292,853.2847293,max,853.2847291654338,,0,0.0228319009765982,,0.0,0.0,0.0,0.0,0.0,0.0,853.2847246578109,,0.1451868349686265,0.2281026942655444,0.1008082265034318,0.1272944677621126,2.0,5.0,0.0,2.0,1.0,853.2847246578109,,0.13863196317106485,0.2336210682988166,0.1031813286244869,0.1304397396743297,2.0,5.0,0.0,2.0,0.0,853.2847539686448,2201.966491262701,0.248086173,5,50,0,853.2109528971955,861.4934045411815,0.04289,845.2422982074121,853.287357721081,0.099294
syn15m,853.2847292,853.28473,max,853.2847291659216,,0,0.8419347377493978,,0.0,0.0,0.0,0.0,0.0,0.0,853.2847307168915,,0.0726128276437521,0.1536815967410802,0.1038764622062444,0.0498051345348358,3.0,8.0,0.0,3.0,1.0,853.2847307168915,,0.09558278694748878,0.138197012245655,0.0984837217256426,0.0397132905200123,3.0,8.0,0.0,3.0,0.0,853.2847552883278,856.3108569023816,0.080599876,1,0,50,853.2388733060527,861.4451866621091,0.030331,845.2422982074121,853.2858202237483,0.060309
syn15m02hfsg,2832.748895,2832.748902,max,2832.7488949107515,,0,0.0609601186588406,,0.0,0.0,0.0,0.0,0.0,0.0,2816.411377050096,,0.5225656647235155,1.8971049841493368,0.5655141705647111,1.3315908135846255,2.0,5.0,0.0,2.0,1.0,2816.411377050096,,0.5079708565026522,1.949880097061396,0.5608685435727239,1.3890115534886718,2.0,5.0,0.0,2.0,0.0,2832.7489318904995,6177.309263508422,0.6455213599999999,7,70,0,2816.4113579512123,2841.572466652402,0.069006,2816.411358347779,2832.751924774797,0.223729
syn15m02m,2832.748895,2832.7489,max,2832.748894910262,,0,9.482986154966056,,0.0,0.0,0.0,0.0,0.0,0.0,2832.748909015821,,0.2667519673705101,0.3432727474719286,0.1144567234441638,0.2288160240277648,2.0,3.0,0.0,2.0,1.0,2832.748909015821,,0.2691146470606327,0.2760341744869947,0.0990662528201937,0.1769679216668009,2.0,3.0,0.0,2.0,0.0,2832.7489437465015,2853.0934498820197,0.1008946159999999,1,0,50,2830.531662102909,2852.733927727417,0.037991,2832.7488961742265,2832.782085623141,0.204532
syn15m03hfsg,3850.181775,3850.181779,max,3850.1817745662206,,0,0.073232308961451,,0.0,0.0,0.0,0.0,0.0,0.0,3850.181773703993,,1.1250064298510551,3.696386106312275,0.3428706265985966,3.3535154797136784,2.0,5.0,0.0,2.0,1.0,3850.181773703993,,1.090436041355133,3.407282468862832,0.4132726611569524,2.994009807705879,2.0,5.0,0.0,2.0,0.0,3850.1818324087008,9276.263018074493,1.220496881,8,80,0,3829.181774257909,3864.527160860281,0.100836,3850.1817930505977,3850.263277752245,0.743777
syn15m03m,3850.181775,3850.18181,max,3850.181774565364,,0,54.15661997720599,,0.0,0.0,0.0,0.0,0.0,0.0,3850.1817916283408,,0.5895203612744808,1.5216422658413649,0.2718849806115031,1.2497572852298615,3.0,6.0,0.0,3.0,1.0,3850.1817916283408,,0.5813123499974608,1.4626822471618652,0.254370903596282,1.2083113435655832,3.0,6.0,0.0,3.0,0.0,3837.1818578914695,3871.4664661366255,0.119437454,1,0,50,3830.841596962856,3860.595534114762,0.057245,3815.8442387836017,3853.766224163471,0.196394
syn15m04hfsg,4937.47771,4937.477753,max,4937.477710387865,,0,0.1131001291796565,,0.0,0.0,0.0,0.0,0.0,0.0,4937.477700664252,,2.001972076483071,5.095293225720525,0.4404317941516638,4.654861431568861,2.0,4.0,0.0,2.0,1.0,4937.477700664252,,1.9322047783061862,5.306337453424931,0.4907557405531406,4.81558171287179,2.0,4.0,0.0,2.0,0.0,4937.477804825302,13853.152328496968,3.156276025,12,110,0,4935.374961888754,4964.062280901112,0.134321,4891.478315133756,4938.749964268506,0.188091
syn15m04m,4937.47771,4937.47779,max,-inf,inf,,,,,,,,,,4916.478371958343,,1.057057460770011,3.3593595968559384,0.4625069200992584,2.89685267675668,3.0,7.0,0.0,3.0,1.0,4916.478371958343,,1.0343882869929075,3.1317440001294017,0.5329941371455789,2.598749862983823,3.0,7.0,0.0,3.0,0.0,4937.477808152159,4974.332701044341,0.13344687,1,0,50,4918.0740564763255,4961.932476756228,0.030536,4937.477714847345,4980.223802220728,0.953926
syn20hfsg,924.2633105,924.2633114,max,924.263310482827,,0,0.0255432277917861,,0.0,0.0,0.0,0.0,0.0,0.0,924.2633334072094,,0.1936063151806593,0.2564862100407481,0.1008620094507932,0.1556242005899548,2.0,4.0,0.0,2.0,1.0,924.2633334072094,,0.1947841765359044,0.2554355962201953,0.1049015531316399,0.1505340430885553,2.0,4.0,0.0,2.0,0.0,920.304411483637,3666.7114355395834,1.661809481,22,180,0,917.6213988627485,926.7904324936601,0.027076,922.3038686755878,924.3037183368169,0.422412
syn20m,924.2633105,924.2633118,max,924.2633104829524,,0,5.723991055972874,,0.0,0.0,0.0,0.0,0.0,0.0,924.2633480199114,,0.08602005895227194,0.2143514724448323,0.1291997767984867,0.0851516956463456,4.0,7.0,0.0,3.0,3.0,909.2633585362872,,0.09272922948002815,0.0916619803756475,0.0616625109687447,0.0299994694069027,2.0,3.0,0.0,2.0,0.0,924.2633958943064,929.1736616298048,0.084250695,1,0,40,923.4312671701307,932.1877700986714,0.019845,924.2633593156146,925.048068199544,0.455556
syn20m02hfsg,1752.133203,1752.133347,max,1752.1332028525126,,0,0.1111511643975973,,0.0,0.0,0.0,0.0,0.0,0.0,1750.6417995390425,,0.7802782449871302,2.640435356646776,0.2788910921663046,2.361544264480472,2.0,4.0,0.0,2.0,1.0,1750.6417995390425,,0.7815016563981771,2.3370988061651587,0.2752380352467298,2.061860770918429,2.0,4.0,0.0,2.0,0.0,1752.13325892316,4882.875393134991,0.874980663,7,70,0,1750.6154585673255,1758.488797392019,0.048337,1752.1332064443695,1752.243707775313,0.686779
syn20m02m,1752.133203,1752.133241,max,-inf,inf,,,,,,,,,,1752.133221092609,,0.40967177599668503,0.8519317004829645,0.2792232725769281,0.5727084279060364,4.0,7.0,0.0,3.0,2.0,1749.324571403777,,0.4227707330137491,0.4524162923917174,0.1359414989128708,0.3164747934788465,2.0,3.0,0.0,2.0,0.0,1750.3987719293673,1761.6355138744004,0.100096979,1,0,50,1750.6410818951178,1758.255354634132,0.025287,1752.1332079443528,1752.414533494561,0.347446
syn20m03hfsg,2646.950917,2646.95092,max,2646.9509168973004,,0,0.1876583732664585,,0.0,0.0,0.0,0.0,0.0,0.0,2631.6064386401536,,1.7891234131529927,5.01291171554476,0.3785524135455489,4.634359301999211,2.0,4.0,0.0,2.0,1.0,2631.6064386401536,,1.7083645518869162,4.717681280337274,0.4561409316956997,4.261540348641574,2.0,4.0,0.0,2.0,0.0,2646.951005602611,7683.681412616275,2.618344499,10,90,0,2638.7676933152975,2654.695179570838,0.071809,2646.9509199324502,2647.099785141529,0.528164
syn20m03m,2646.950917,2646.951296,max,-inf,inf,,,,,,,,,,2646.95094543271,,0.8268022229894996,3.183835911564529,0.4014240624383092,2.78241184912622,3.0,6.0,0.0,3.0,2.0,2604.2164783128446,,0.8829519394785166,1.842374425381422,0.2118158508092165,1.6305585745722055,2.0,3.0,0.0,2.0,0.0,2646.951028570803,2667.412784286903,0.21680048,2,0,50,2631.6064139109844,2655.925093966028,0.035828,2646.950920697271,2666.142728064499,0.858975
syn20m04hfsg,3532.743934,3532.744514,max,3532.7439342648445,,0,0.316212766803801,,0.0,0.0,0.0,0.0,0.0,0.0,3517.399456073016,,2.9724152088165283,4.14648115541786,0.5689603602513671,3.5775207951664925,2.0,5.0,0.0,2.0,1.0,3517.399456073016,,3.1832967745140195,8.25055977050215,0.7464475557208061,7.504112214781344,2.0,5.0,0.0,2.0,0.0,3532.7440548001528,10429.203825523877,5.4764714770000005,12,120,0,3519.355432705122,3542.908885239941,0.092531,3532.74397810087,3532.806794551558,2.113198
syn20m04m,3532.743934,3532.744464,max,3508.522013562193,,0,301.84699487220496,,0.0,0.0,0.0,0.0,0.0,0.0,3532.743971304157,,1.608820153400302,5.155355145223439,0.6810978166759014,4.474257328547537,3.0,6.0,0.0,3.0,2.0,3490.00952021735,,1.902661724947393,4.385168534703553,0.4792333645746112,3.9059351701289415,2.0,3.0,0.0,2.0,0.0,3531.0095679917245,3536.41988586959,0.304342992,2,0,50,3517.3916515397354,3545.611743451873,0.045484,3532.7439416679003,3547.620907096236,1.172566
syn30hfsg,138.1596024,138.1596025,max,138.15960240217638,,0,0.6233494831249118,,0.0,0.0,0.0,0.0,0.0,0.0,138.15961184395934,,0.3069720221683383,0.7899648090824485,0.2763409977778792,0.5136238113045692,4.0,9.0,0.0,2.0,3.0,138.15961184395934,,0.3458112608641386,0.7216200027614832,0.1918362788856029,0.5297837238758802,2.0,5.0,0.0,2.0,0.0,131.16039902193705,921.322958284628,2.047836727,22,220,0,138.15809943803703,139.3474081956779,0.094429,138.1596161685215,139.4205778569584,1.3276210000000002
syn30m,138.1596025,138.1596082,max,-inf,inf,,,,,,,,,,138.15961542792107,,0.10742157604545355,0.701280533336103,0.3235556092113256,0.3777249241247773,5.0,12.0,0.0,4.0,4.0,125.19723663139642,,0.1280029807239771,0.1723079178482294,0.0759736644104123,0.0963342534378171,2.0,3.0,0.0,2.0,0.0,138.15964430432612,138.1620759634157,0.230034987,6,0,70,138.15324438682228,138.4501479612053,0.073339,138.15961616496162,139.0714726149157,0.268962
syn30m02hfsg,399.6831436,399.6833384,max,399.6831435628598,,0,2.177737699821592,,0.0,0.0,0.0,0.0,0.0,0.0,399.6831660445115,,1.4981436282396317,9.918170629069207,1.136227617971599,8.78194301109761,5.0,14.0,0.0,4.0,3.0,387.3696220827035,,1.5918637728318572,4.606335151009262,0.3836128935217857,4.222722257487476,2.0,4.0,0.0,2.0,0.0,399.6832133938662,2256.2478368425486,3.502257734,14,140,0,399.6646522402719,403.1220452128147,0.215001,399.6831470685762,403.1772184646038,2.952355
syn30m02m,399.6831436,399.6840217,max,-inf,inf,,,,,,,,,,399.6831757357607,,0.7728769974783063,3.0332302330061798,0.5516853714361787,2.4815448615700006,5.0,9.0,0.0,3.0,3.0,391.2522545268892,,0.8367739012464881,1.884064458310604,0.2065786411985755,1.6774858171120286,2.0,3.0,0.0,2.0,0.0,399.68388903809375,402.0403641887858,0.268503064,3,0,60,399.5089217875256,403.2172941165219,0.083946,399.6831786487793,402.6543623722375,1.18735
syn30m03hfsg,654.1541816,654.1541946,max,654.1541815776046,,0,11.41130355745554,,0.0,0.0,0.0,0.0,0.0,0.0,654.154217824522,,3.5752239786088467,11.268240688368678,2.6619506627321243,8.606290025636554,4.0,11.0,0.0,2.0,3.0,654.154217824522,,3.7730721198022366,8.739658228121698,0.9417113093659282,7.79794691875577,2.0,6.0,0.0,2.0,0.0,654.154287219711,3322.3618922169967,8.312003771,13,130,0,654.0702423287147,660.5420070098407,0.400485,654.1541870064339,658.5997312733989,4.045488
syn30m03m,654.1541816,654.1542184,max,-inf,inf,,,,,,,,,,654.1542332485425,,1.9526422889903188,5.78317797742784,0.8391180243343115,4.944059953093529,5.0,9.0,0.0,3.0,3.0,633.1624972394706,,2.051928400993347,3.529259237460792,0.2782555026933551,3.251003734767437,2.0,3.0,0.0,2.0,0.0,654.1577758047854,658.4150718738932,0.491050385,3,0,60,653.6551908842165,660.1892693738655,0.081537,654.1541986465861,659.0470741168406,3.552757
syn30m04hfsg,865.7220011,865.7246668,max,865.7220011370335,,0,22.70870305970311,,0.0,0.0,0.0,0.0,0.0,0.0,865.7220727836182,,7.0590008813887835,15.90345416776836,4.521019513718784,11.382434654049575,4.0,10.0,0.0,2.0,3.0,865.7220727836182,,7.251073522493243,13.170114518143237,1.3496644347906113,11.820450083352624,2.0,6.0,0.0,2.0,0.0,865.7221434750176,4453.7712032600375,18.641173809,15,150,0,864.4295647493484,872.6723323960305,0.531114,865.7220085349368,873.9798954596287,4.115665
syn30m04m,865.7220011,865.7235329,max,787.0758810502052,,0,301.4536732630804,,0.0,0.0,0.0,0.0,0.0,0.0,865.7220922806802,,4.168072967790067,14.704573861323295,3.5012202532961965,11.2033536080271,6.0,12.0,0.0,4.0,3.0,822.2370554770151,,4.405959647148848,6.576938663609326,0.8116708034649491,5.765267860144377,2.0,4.0,0.0,2.0,0.0,864.0696375003453,866.1796175566553,1.020822056,5,0,60,864.5968173165896,870.8046935674357,0.198108,865.7220212112546,873.160493641576,3.699509
syn40hfsg,67.71325586,67.71330285,max,67.71325585699873,,0,1.1020371792837975,,0.0,0.0,0.0,0.0,0.0,0.0,67.71325713352957,,0.5295722642913461,1.8783936072140928,0.5532791391015053,1.325114468112588,5.0,12.0,0.0,2.0,4.0,67.71325713352957,,0.5776323396712542,1.8929981291294096,0.316200815141201,1.5767973139882088,2.0,6.0,0.0,2.0,0.0,64.71354157413849,1643.6017770814028,2.747593493,17,170,0,67.71325585127246,68.10810691612437,0.206336,67.71325863812264,67.9337394183936,2.2259130000000003
syn40m,67.71325586,67.71326996,max,66.80013758051275,,0,304.35263679921627,,0.0,0.0,0.0,0.0,0.0,0.0,67.71326094694408,,0.17350552044808865,0.7482073241844773,0.3427606308832764,0.4054466933012008,6.0,14.0,0.0,3.0,4.0,66.80014131101419,,0.2080599796026945,0.3579788291826844,0.1230839630588889,0.2348948661237955,2.0,3.0,0.0,2.0,0.0,67.7136965044333,67.7136965044333,0.358013141,5,10,50,67.71325577570161,67.8888426210322,0.17187,67.71326578279198,68.15397014457733,1.982268
syn40m02hfsg,388.7723566,388.7728521,max,388.7723566011096,,0,3.755977499298752,,0.0,0.0,0.0,0.0,0.0,0.0,388.48751812925536,,2.6890128031373024,11.355405196547508,1.3013646211475134,10.054040575399997,4.0,9.0,0.0,3.0,3.0,387.0423635349976,,2.833998422138393,8.88783026020974,0.5103404987603426,8.377489761449397,2.0,4.0,0.0,2.0,0.0,388.77246611086423,4228.456200627041,3.2630442040000003,7,70,0,388.50657348897914,391.6944398195875,0.257629,387.28340536591537,390.9119257427675,2.810287
syn40m02m,388.7723566,388.77256,max,-inf,inf,,,,,,,,,,387.0423808654231,,1.4035906502977014,6.398179275915027,1.0634966799989345,5.334682595916092,4.0,12.0,0.0,4.0,3.0,376.487546349897,,1.494361707009375,4.481300453655422,0.5512411165982485,3.930059337057173,2.0,6.0,0.0,2.0,0.0,388.487617040076,390.97719113267607,0.417464423,3,0,40,387.0423555028368,390.2449567685257,0.168552,388.77240572180193,392.3977342960972,1.900345
syn40m03hfsg,395.1480469,395.1558864,max,395.148046910486,,0,21.312439495697618,,0.0,0.0,0.0,0.0,0.0,0.0,390.3473739532237,,6.796576933935285,19.86161126475781,4.09537614043802,15.766235124319792,4.0,14.0,0.0,3.0,2.0,382.06536088784657,,7.289486018009484,16.30802381504327,3.03545849211514,13.27256532292813,2.0,6.0,0.0,2.0,0.0,395.14816671843465,5604.185460732456,17.83820528,14,140,0,395.14804683134616,398.894084891229,1.3180079999999998,395.14805604003516,395.1480560400352,4.298635
syn40m03m,395.1480469,395.14819,max,287.010439237614,,0,303.09277918655425,,0.0,0.0,0.0,0.0,0.0,0.0,393.47867749926337,,3.942899110727012,15.542186511680484,6.624691533856094,8.91749497782439,6.0,19.0,0.0,3.0,5.0,377.4896072516089,,4.051330987364054,11.423880217596889,4.981458402238786,6.442421815358102,2.0,6.0,0.0,2.0,0.0,393.4874854142315,397.2425892446015,1.3479228360000002,6,0,60,394.8297358323837,398.4455685820176,0.3829269999999999,395.1480920044495,398.4715071288642,3.157273
syn40m04hfsg,901.7511212,901.7686857,max,901.7511212161832,,0,110.87497293576598,,0.0,0.0,0.0,0.0,0.0,0.0,901.751178162418,,14.257892457768321,19.27698282711208,2.771424511447549,16.50555831566453,3.0,8.0,1.0,2.0,2.0,901.751178162418,,15.373192695900798,20.315075486898422,2.5490145860239863,17.766060900874436,2.0,6.0,1.0,2.0,0.0,901.7519671195713,8198.511047590267,49.046494885,17,220,0,901.4801984085963,905.3619678054491,0.443916,901.6423287457742,910.1966469400406,2.5392200000000003
syn40m04m,901.7511212,901.7529471,max,769.2083091317372,,0,301.34903070610017,,0.0,0.0,0.0,0.0,0.0,0.0,901.751219795766,,8.902989805676043,19.00249157007784,3.593764756806195,15.408726813271642,4.0,10.0,0.0,4.0,2.0,862.0015412950504,,9.067577023990452,12.026266572065651,1.945323714055121,10.08094285801053,2.0,6.0,0.0,2.0,0.0,901.7547243327161,904.319605850812,3.576964284,9,10,40,898.5089587291882,906.2425303910661,0.3192609999999999,901.6015041353314,910.3678265480982,7.040264
synthes1,6.00975909,6.00975909,min,6.009758908948444,-inf,0,0.0353756453841924,,0.0,0.0,0.0,0.0,0.0,0.0,6.009758726704932,6.009758726704932,0.0692353518679738,0.0364573365077376,0.0201260121539235,0.0163313243538141,3.0,4.0,0.0,2.0,1.0,6.009758726704932,6.009758726704932,0.08496110700070858,0.0420009605586528,0.0216235481202602,0.0203774124383926,3.0,4.0,0.0,3.0,0.0,6.009734848502493,6.009734848502493,0.075433102,1,10,50,6.009758909098336,6.007766318163435,0.013593,6.009758838804952,6.009758829814956,0.089826
synthes2,73.03531253,73.03531252,min,73.03531252509998,-inf,0,0.0579599412158131,,0.0,0.0,0.0,0.0,0.0,0.0,73.03531205058363,73.03531205058363,0.019230492413043976,0.0870869699865579,0.0485603967681527,0.0385265732184052,4.0,8.0,0.0,2.0,3.0,73.03531205058363,312.21053392777935,0.022403979673981667,0.0416157571598887,0.026357383467257,0.0152583736926317,2.0,4.0,0.0,2.0,0.0,73.03531098097838,73.03531098097838,0.072251688,1,10,70,73.03613922167362,72.49318991229586,0.014322,73.0411821494638,73.02899111513965,0.0215789999999999
synthes3,68.00974052,68.00974052,min,68.00974052143512,-inf,0,0.1027676574885845,,0.0,0.0,0.0,0.0,0.0,0.0,68.00974074385655,67.37109176469531,0.027901874855160713,0.1028335569426417,0.0656428961083293,0.0371906608343124,3.0,7.0,0.0,2.0,2.0,68.00974074385655,68.00974074385655,0.032893710769712925,0.1017628023400902,0.0650803390890359,0.0366824632510542,3.0,7.0,0.0,3.0,0.0,68.00973933388622,67.77269339882194,0.081894311,2,0,70,68.06262769178738,67.7043017708817,0.013874,68.07687883647847,67.87314216634815,0.052788
tls12,96.8,20.38700439,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,105.8,14.8,299.982421164,10,1000,400,0,12.6,300.020709,0,14.12611955733763,300.145559
tls2,5.3,5.3,min,5.299999999999882,-inf,0,7.254483785480261,,0.0,0.0,0.0,0.0,0.0,0.0,5.299999919921546,5.299999917954797,0.14702587760984898,0.4455136237666011,0.3482238119468093,0.0972898118197918,6.0,15.0,11.0,6.0,1.0,5.299999919921546,5.3121990328431705,0.1501806490123272,0.4279456939548254,0.3437492251396179,0.0841964688152074,6.0,15.0,11.0,6.0,0.0,5.3,5.3,0.1038786179999999,1,10,100,5.3,5.300000000000001,0.053161,5.3,5.300000000000001,0.368861
tls4,8.3,8.3,min,inf,inf,,,,,,,,,,8.299999916280493,7.59999902035896,0.19558029621839523,300.4621697785333,285.0609356695786,15.401234108954668,58.0,274.0,261.0,25.0,33.0,21.99999991280177,21.99999991280177,0.19468996487557888,141.41509294416755,137.35487347189337,4.060219472274184,23.0,111.0,109.0,23.0,0.0,8.3,8.3,20.427964306,12,10,110,8.3,8.3,6.863007,8.3,8.3,25.330568
tls5,10.3,8.9,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,10.3,6.6000000000000005,300.00676744000003,20,1000,140,10.3,5,300.030806,10.7,6.31049648990015,300.630118
tls6,15.3,11.2,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,15.6,6.1000000000000005,300.031170829,31,1000,170,15.3,5.300000000000001,300.03978600000005,17.1,8.165591203181988,300.319202
tls7,15.0,7.071124794,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,15.7,4.0,300.061737854,23,1000,240,16.3,4,300.040539,21.9,0.8705405824489049,300.547466
