name,primalbound,dualbound,objsense,noncvx_bonmin.obj,noncvx_bonmin.dual_obj,noncvx_bonmin.load_time,noncvx_bonmin.calc_time,noncvx_bonmin.solver_time,noncvx_bonmin.python_time,noncvx_bonmin.iter_nr,noncvx_bonmin.NLP_runs,noncvx_bonmin.FNLP_runs,noncvx_bonmin.MIQP_runs,noncvx_bonmin.MILP_runs,noncvx_sbmiqp.obj,noncvx_sbmiqp.dual_obj,noncvx_sbmiqp.load_time,noncvx_sbmiqp.calc_time,noncvx_sbmiqp.solver_time,noncvx_sbmiqp.python_time,noncvx_sbmiqp.iter_nr,noncvx_sbmiqp.NLP_runs,noncvx_sbmiqp.FNLP_runs,noncvx_sbmiqp.MIQP_runs,noncvx_sbmiqp.MILP_runs,noncvx_sbmiqp_ee.obj,noncvx_sbmiqp_ee.dual_obj,noncvx_sbmiqp_ee.load_time,noncvx_sbmiqp_ee.calc_time,noncvx_sbmiqp_ee.solver_time,noncvx_sbmiqp_ee.python_time,noncvx_sbmiqp_ee.iter_nr,noncvx_sbmiqp_ee.NLP_runs,noncvx_sbmiqp_ee.FNLP_runs,noncvx_sbmiqp_ee.MIQP_runs,noncvx_sbmiqp_ee.MILP_runs,noncvx_shot.obj,noncvx_shot.dual_obj,noncvx_shot.calc_time,noncvx_shot.NLP_runs,noncvx_shot.MIP_runs,noncvx_shot.relaxed_MIP_runs,noncvx_gurobi.obj,noncvx_gurobi.dual_obj,noncvx_gurobi.calc_time,noncvx_scip.obj,noncvx_scip.dual_obj,noncvx_scip.calc_time
supplychainp1_053050,3728032.756,2956038.568,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,3912008.1496894928,524.0237176963559,135.70071776400002,11,0020,00,4075695.499480186,2794734.268286418,300.085471,inf,inf,
supplychainr1_020306,437551.183,437551.1825,min,inf,inf,,,,,,,,,,593974.6145857285,625745.9242028785,8.940696716308594e-07,1.4303917484357953,1.0853170910850167,0.3450746573507786,4.0,12.0,6.0,4.0,2.0,743905.1636882719,743905.1636882719,6.994232535362244e-07,0.9025498609989882,0.6241848897188902,0.2783649712800979,3.0,8.0,4.0,3.0,0.0,438470.94595311274,49310.654912932368,0.6753550819999999,2,0060,00,437551.18297195924,433832.9022915758,0.037639,437551.18282684125,437551.1828268323,0.222962
supplychainr1_022020,1776970.202,1776970.2,min,inf,inf,,,,,,,,,,2458364.21989613,2458364.21989613,28.989742099307477,308.4535549907014,217.4746241159737,90.97893087472768,17.0,69.0,52.0,8.0,10.0,5207092.236215456,4355684572753495.5,20.949977218173444,237.23208596371117,144.58551927190274,92.6465666918084,10.0,36.0,26.0,10.0,0.0,1820306.5478907456,183122.5766530754,8.985488777,3,0060,00,1776970.2017737066,1760746.669836178,1.106163,1776970.2017737075,1759548.488814573,6.307845
supplychainr1_030510,860440.1578,860440.1578,min,inf,inf,,,,,,,,,,886799.9006097147,886799.9006097141,0.39116851799190044,2.4441765444353223,0.7910983376204967,1.6530782068148255,2.0,5.0,0.0,2.0,1.0,886799.9006097147,993268.234627632,0.3816580940037966,2.91674351785332,0.6474004648625851,2.2693430529907346,2.0,5.0,0.0,2.0,0.0,860440.1578099808,125674.86047153281,1.068707662,2,0020,00,860440.1578099807,858833.6866639904,0.050018,860440.1573426132,855522.458043131,0.099884
supplychainr1_053050,3728021.355,3685990.705,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,3817664.7267320706,511060.54897617869,206.79363389999997,15,0080,00,3728021.35487237,3690788.36440431,83.463389,inf,inf,
synheat,154997.3349,154961.2314,min,154997.33486602965,-inf,0,0.567857414484024,,0.0,0.0,0.0,0.0,0.0,0.0,154997.33365824624,154997.33172104735,1.062639057636261e-06,0.5453284876421094,0.4473287621513009,0.0979997254908084,4.0,14.0,0.0,3.0,3.0,155509.5721353494,1681409.8889534245,8.931383490562439e-07,0.2617541868239641,0.2234379919245839,0.0383161948993802,2.0,6.0,0.0,2.0,0.0,167602.49002697985,0,0.613332223,6,0060,00,167602.49004284988,119527.816829457,0.555695,193714.7315306288,108840.6906112061,0.558657
tanksize,1.268643754,1.268643735,min,1.2686437535708663,-inf,0,0.5682303495705128,,0.0,0.0,0.0,0.0,0.0,0.0,1.2686437708644465,1.2686437708644465,0.08442946709692478,0.2026511654257774,0.1617809375748038,0.0408702278509736,3.0,4.0,1.0,2.0,2.0,1.2686437708644465,20421384.98821383,0.1280449964106083,0.1636493364349007,0.1387088755145669,0.0249404609203338,2.0,2.0,0.0,2.0,0.0,inf,inf,,,,,1.26864376134597,1.103083036035344,0.211992,1.268643753433568,0.8416263017234449,0.214534
transswitch0009p,5296.686204,3203.686856,min,5296.686203992029,-inf,0,0.101373647339642,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,1188.75,1.116064146,3,0030,00,5296.686204001005,5086.554092850201,300.025636,5296.686202540497,2813.524511788536,300.700031
transswitch0009r,5296.686204,5183.482883,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,1188.75,0.299964207,3,0030,00,5296.686204020592,4624.725438437337,300.124037,5296.686203332014,4576.299104972866,300.786348
transswitch0014p,8082.58169,0.0,min,8082.581689604227,-inf,0,0.1272276900708675,,0.0,0.0,0.0,0.0,0.0,0.0,8082.581682062387,8082.581682062386,0.4128320785239339,0.5181985227391124,0.2460846416652202,0.2721138810738921,2.0,2.0,0.0,2.0,1.0,8082.581682062387,8082.3010475863975,0.44982755091041327,0.4804030740633607,0.19841084536165,0.2819922287017107,2.0,2.0,0.0,2.0,0.0,1.7976931348623157e+308,0,7.773658719,4,0040,00,0,0,0.530833,0,0,0.5363629999999999
transswitch0014r,8082.58169,0.0,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,7.6457476978020269e-07,1.139593726,4,0030,00,0,1.357135998067143e-20,300.025754,8082.581685930672,0,300.43508
transswitch0030p,573.9181324,0.0,min,573.9373051027637,-inf,0,0.6451510842889547,,0.0,0.0,0.0,0.0,0.0,0.0,573.9181315327788,573.9181315327788,1.2653544917702675,2.3761732382699847,0.7020292524248362,1.6741439858451486,2.0,2.0,0.0,2.0,1.0,573.9181315327788,573.7026749824369,1.229033524170518,2.287013027817011,0.6457532541826367,1.641259773634374,2.0,2.0,0.0,2.0,0.0,1.7976931348623157e+308,1.7295538428738469e-07,47.368707644,6,0040,00,0,2.402212365154715e-20,2.390436,0,0,2.4146680000000003
transswitch0030r,573.9181324,0.0,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,1.873186255310382e-07,44.245033943,6,0040,00,0,0,300.020903,579.1009461397421,0,300.245727
transswitch0039p,41866.12319,2.000000014,min,41866.12318868028,-inf,0,0.3949224976822734,,0.0,0.0,0.0,0.0,0.0,0.0,41866.12316908696,41866.12316908696,1.6607620557770133,2.967453168705106,0.872204408980906,2.0952487597242,2.0,2.0,0.0,2.0,1.0,41866.12316908696,41866.12316908696,1.5622717747464776,3.6983996937051415,0.8065539551898837,2.891845738515258,2.0,2.0,0.0,2.0,0.0,1.7976931348623157e+308,2.0000000036784278,28.221262829,3,0030,00,2,2,2.983711,41877.961689332835,2,2.997164
transswitch0039r,41866.12319,26939.54817,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,2.0000000003529723,22.841893215,3,0030,00,2,2,300.02364100000005,41869.051499705565,27004.38871185605,300.178408
transswitch0057p,,0.0,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,7.1661669228552068e-09,41.764792895,4,0040,00,0,2.258959072488859e-18,300.060713,0,0,300.200557
transswitch0057r,,0.0,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,1.1960943294804425e-07,31.546867524,5,0040,00,0,1.837047307293723e-18,300.030307,0,0,300.143256
transswitch0118p,129466.7953,0.0,min,129466.79525133736,-inf,0,16.92793818935752,,0.0,0.0,0.0,0.0,0.0,0.0,129467.74661174262,129467.7466117426,15.907575722783804,21.46858302503824,8.049928724765778,13.418654300272465,2.0,3.0,0.0,2.0,1.0,129467.74661174262,129456.09240776264,16.368361461907625,24.61570302117616,8.220702952705324,16.395000068470836,2.0,3.0,0.0,2.0,0.0,1.7976931348623157e+308,3.7121955747156404e-07,95.288236816,6,0040,00,0,6.744426600208222e-19,21.503021,0,0,21.585509
transswitch0118r,129466.7953,0.0,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,2.0063300572448876e-06,45.840525542,4,0030,00,0,3.581159138706578e-17,413.684495,0,0,300.149119
transswitch0300p,,2.672411677e-09,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,8.0151086913130886e-07,304.22351197300003,5,1030,00,0,30299.80474947893,300.115239,0,0,300.291373
transswitch0300r,,1.818989404e-12,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,1.6462466738725503e-06,66.65543919999999,3,0030,00,0,0,300.060323,0,0,300.158671
transswitch2383wpp,,558251.65,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,558251.65000000806,698.784511094,1,1010,00,0,558251.6499999999,300.435509,0,558251.6499999999,341.016263
transswitch2383wpr,,558251.65,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,558251.65000000806,307.373695336,2,1020,00,0,558251.6499999999,300.415381,0,558251.6500000281,300.92582400000003
transswitch2736spp,1316355.168,945969.06,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,945969.06000720791,1075.506702749,1,1010,00,0,945969.0599999999,300.514425,0,945969.06,301.14127399999995
transswitch2736spr,1316362.36,945969.06,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,945969.06000720791,329.53356351,1,1010,00,0,945969.0599999999,300.482614,0,945969.0600001091,301.110489
tspn05,191.2552078,191.2540844,min,191.2552078082396,-inf,0,0.0239765299484133,,0.0,0.0,0.0,0.0,0.0,0.0,191.25520765854355,191.25520765854355,9.136274456977844e-07,0.0540133286267519,0.0247935010120272,0.0292198276147246,2.0,2.0,0.0,2.0,1.0,191.25520765854355,191.25520715648162,8.21426510810852e-07,0.0508127529174089,0.0269196759909391,0.0238930769264698,2.0,2.0,0.0,2.0,0.0,191.25520764860335,-1.7976931348623157e+308,0.12227121,3,0030,00,211.07065180205439,4.766441897131001,0.074388,194.0655532191308,85.52140604981767,0.063993
tspn08,290.5668539,288.6896641,min,290.5668539221021,-inf,0,0.0158457960933446,,0.0,0.0,0.0,0.0,0.0,0.0,290.56685370649546,290.6202936106877,0.05767682287842035,0.5203105742111802,0.4921025345101952,0.0282080397009849,2.0,2.0,1.0,2.0,1.0,290.56685370649546,290.6202936106877,0.050367134623229504,0.509452048689127,0.4859649464488029,0.023487102240324,2.0,2.0,1.0,2.0,0.0,290.56685370197818,-1.7976931348623157e+308,0.236801313,3,0030,00,309.2190293857,149.0338485307051,0.552717,341.05007497231304,169.5324364002041,0.5359109999999999
tspn10,225.1260716,222.4932607,min,225.1260716116004,-inf,0,0.0275924494490027,,0.0,0.0,0.0,0.0,0.0,0.0,235.1562074342253,235.15620743422534,0.08360331505537033,0.1291232956573367,0.1051411647349596,0.0239821309223771,2.0,2.0,0.0,2.0,1.0,235.1562074342253,235.15620074900096,0.08211586717516184,0.1271162834018468,0.1019223118200898,0.025193971581757,2.0,2.0,0.0,2.0,0.0,225.12607130944374,-1.7976931348623157e+308,0.378961605,3,0030,00,379.37122615777,0,0.1506539999999999,294.77206802858825,27.74817249460291,0.140578
tspn12,262.6473957,255.1101615,min,265.85789432798623,-inf,0,0.0459881285205483,,0.0,0.0,0.0,0.0,0.0,0.0,265.85789403710646,265.85789403710646,0.13236380275338888,0.3270153272897005,0.0802011685445904,0.24681415874511,2.0,2.0,0.0,2.0,1.0,265.85789403710646,265.8578809713863,0.13152753468602896,0.1510719694197178,0.0564954821020364,0.0945764873176813,2.0,2.0,0.0,2.0,0.0,265.85789405214939,-1.7976931348623157e+308,0.45552467199999996,3,0030,00,0,0,0.3486249999999999,460.1435320539304,41.51244694768636,0.34027
tspn15,327.1390621,314.1315695,min,inf,inf,,,,,,,,,,328.90696436131043,332.0459907567525,0.28050599806010723,2.689377075061202,2.251512549817562,0.4378645252436399,2.0,2.0,1.0,2.0,1.0,328.90696436131043,332.0459907567525,0.2979525923728943,1.6312075424939394,1.493199909105897,0.1380076333880424,2.0,2.0,1.0,2.0,0.0,327.13906183380277,-1.7976931348623157e+308,0.825001948,3,0030,00,359.4086227920263,82.31033611959269,2.714535,340.6170082133137,117.1441594696227,2.718172
unitcommit2,578176.639,578176.6384,min,590194.4920260061,-inf,0,300.81320358999074,,0.0,0.0,0.0,0.0,0.0,0.0,584837.0462219605,584837.0462219605,118.86140515562147,302.7711893497035,247.22489563934505,55.54629371035844,22.0,105.0,0.0,6.0,21.0,580841.8903270073,580841.8903270073,87.24457937199622,304.87101527675986,113.11193086579442,191.75908441096544,32.0,57.0,0.0,32.0,0.0,586128.84197918396,0,301.48683571099997,38,210280,00,582386.2955956493,576765.3683890745,0.188106,580313.2851388963,574913.8402823289,2.81654
uselinear,-1050.335879,,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,-1.7976931348623157e+308,1.612459025,0,0000,00,2936.2609699999834,-10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104,300.06184,2936.2609699999834,-100000000000000000000,300.489147
var_con10,444.213954,0.0,min,inf,inf,,,,,,,,,,444.2137949070794,442.50093449858673,3.3018221836537123,11.350532897748051,5.245742538012564,6.104790359735489,5.0,12.0,0.0,2.0,4.0,444.2137949070794,444.2137949070794,3.179130693897605,14.3820995753631,3.8310831310227513,10.551016444340348,4.0,7.0,0.0,4.0,0.0,1.7976931348623157e+308,0,133.216410347,13,00130,00,0,-1.642774805077352e-11,11.372383,0,0,11.396632
var_con5,278.1448937,0.0,min,inf,inf,,,,,,,,,,278.1447507913739,275.67335297621463,2.698268354870379,20.179693932645023,12.767203193157911,7.412490739487112,8.0,26.0,2.0,2.0,7.0,278.1447507913739,278.1447507913739,2.6421434124931693,16.683238592930138,4.003983821719885,12.679254771210251,4.0,7.0,1.0,4.0,0.0,1.7976931348623157e+308,0,93.734751291,9,0090,00,0,-1.199396137963049e-11,20.203265,0,0,20.222572
wager,20339.43184,20339.43182,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,13180.913741577813,8.117836650000001,8,0080,00,20339.431838752687,20233.79037907504,0.328259,20339.431838752687,17972.03424383621,300.030524
wastepaper3,0.01891836798,0.01891824207,min,inf,inf,,,,,,,,,,0.6489999508915237,0.6489999508915237,0.10324806440621614,1.1516678426414728,0.9890438485890628,0.1626239940524101,9.0,26.0,17.0,9.0,2.0,inf,inf,,,,,,,,,,0.13972739772005138,0,3.119452729,18,00110,00,0.01891836507201011,0.01873498701842684,1.151087,0.02718965863225802,0.009716192778341678,1.1650189999999998
wastepaper4,0.003479162687,0.00347913949,min,inf,inf,,,,,,,,,,0.1865438699387116,0.1865438550957833,0.12662454135715961,1.4598603006452322,0.679393757134676,0.7804665435105562,5.0,14.0,9.0,5.0,2.0,inf,inf,,,,,,,,,,0.0041469767164180847,0,104.019389105,21,00210,00,0.01126322814605841,3.608224830031759e-16,1.4701229999999998,0.02290286209755305,0,1.473074
wastepaper5,0.0008212036779,2.365036897e-05,min,inf,inf,,,,,,,,,,0.1865438681988545,0.18649889366697886,0.18688581604510546,2.559446073137224,1.7583851180970669,0.8010609550401568,7.0,23.0,17.0,7.0,2.0,inf,inf,,,,,,,,,,0.0056528183627423756,0,14.161287089,22,00220,00,0.02875280511608413,0,2.569588,0.02120173108175435,0,2.572097
wastepaper6,0.0001263745072,0.0,min,inf,inf,,,,,,,,,,0.046391274513307,0.08532985496865704,0.3177782064303756,7.087891977280378,5.599127132445574,1.4887648448348043,12.0,43.0,31.0,10.0,5.0,inf,inf,,,,,,,,,,0.0096086686867151959,0,181.36340254,43,00390,00,0.007588414915074684,0,7.101681999999999,0.003141803291558339,0,7.102636
water3,907.0169959,796.4438847,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,inf,inf,,inf,inf,
water4,907.0169959,907.0168053,min,inf,inf,,,,,,,,,,972.5457163594988,757.4554846933684,0.6102939993143082,301.59007531031966,183.6150818131864,117.97499349713326,110.0,546.0,96.0,2.0,109.0,972.5457163599232,972.5457163594989,0.3814185569062829,28.785682221874595,26.778844706714157,2.0068375151604414,14.0,29.0,7.0,14.0,0.0,inf,inf,,,,,907.0169959476212,872.6119604957981,300.019721,926.9472848935218,520.0140752886766,300.33826200000004
waterful2,933.1243953,466.8534217,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,inf,inf,,inf,inf,
waternd1,606763.1675,606763.1675,min,inf,inf,,,,,,,,,,691650.6952466364,691650.6952466363,0.12392707262188196,0.5129681378602982,0.3069399669766426,0.2060281708836555,2.0,4.0,0.0,2.0,1.0,691650.6952466364,691648.3061637669,0.08171954192221165,0.3532258719205856,0.1948404982686042,0.1583853736519813,2.0,4.0,0.0,2.0,0.0,606763.16707404505,320026.52303648583,8.944666543,11,0020,00,606763.167530169,556942.0107809124,0.522692,639771.0043927948,551934.9936463077,0.5278419999999999
waternd2,1062685.084,1059307.033,min,inf,inf,,,,,,,,,,1062715.0833730968,1062895.2439441467,0.6156972451135516,2.083716301247477,1.1461026538163424,0.9376136474311352,2.0,2.0,0.0,2.0,0.0,1062715.0833730968,1062895.2439441467,0.40008072927594185,1.8797029806301,0.9185873735696076,0.961115607060492,2.0,2.0,0.0,2.0,0.0,1062710.8832271895,320042.31059931649,31.576408846,1,0010,00,1278165.000465443,1045934.570952093,2.097849,320042.3105993165,1044152.53135775,2.097888
waterno2_01,19.45668046,19.45667979,min,inf,inf,,,,,,,,,,133.10741963763584,133.10741963763584,0.2603380298241973,0.4969397680833936,0.1539882915094494,0.3429514765739441,2.0,3.0,0.0,2.0,1.0,133.10741963763584,133.10741963763584,0.1713580321520567,0.3672538679093122,0.1107291169464588,0.2565247509628534,2.0,3.0,0.0,2.0,0.0,29.082322338019885,0,1.242510263,5,0050,00,19.45668046373989,19.35082606565829,0.038195,19.45667985546818,19.45662777352934,0.486397
waterno2_02,39.57142193,39.57141794,min,inf,inf,,,,,,,,,,266.3193998145,267.2411786503483,0.7565659945830703,4.311789381317794,0.2904627779498696,4.021326603367925,3.0,3.0,0.0,3.0,1.0,272.000162063933,272.000162063933,0.500408292748034,3.8239942332729697,0.3160834480077028,3.507910785265267,3.0,4.0,0.0,3.0,0.0,103.63368230867853,0,2.3570952110000003,6,0070,00,39.57142192859759,39.56447562079921,0.3787109999999999,55.305133233693496,55.3051332336935,2.3452960000000003
waterno2_03,115.0045167,115.0017607,min,inf,inf,,,,,,,,,,399.0836980652857,399.0836980652857,1.352653469890356,9.174138575792313,0.9108350640162826,8.26330351177603,3.0,5.0,0.0,3.0,2.0,401.5928610964765,401.59286109647644,0.9992526071146131,4.0606040842831135,0.3475887523964047,3.7130153318867087,2.0,3.0,0.0,2.0,0.0,137.54280497791669,0,5.074147532,7,0080,00,115.00450693818956,86.32454439870592,9.186254,117.47827838124822,72.34110981853618,9.194082
waterno2_04,145.4397918,145.4392103,min,inf,inf,,,,,,,,,,651.4256227645496,651.425622764548,1.870616571046412,25.116089344024655,2.548612982966006,22.56747636105865,5.0,9.0,4.0,5.0,2.0,inf,inf,,,,,,,,,,1.7976931348623157e+308,0,6.4730712409999995,14,0090,00,145.4397883300583,72.55853700154843,25.132891,186.90155533510708,67.16627254172036,25.149889
waterno2_06,282.8880374,108.4043018,min,inf,inf,,,,,,,,,,375.89890471007135,375.89890471007135,3.8136439928784966,249.20970982778817,59.55827298667282,189.65143684111536,28.0,76.0,25.0,28.0,4.0,inf,inf,,,,,,,,,,1.7976931348623157e+308,0,7.992901587,8,0060,00,284.98678425355587,95.89886659947078,249.280438,346.7309046925596,108.3398727066276,249.566625
waterno2_09,922.5952898,134.2240446,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,0,306.399944301,10,1040,00,952.6564983341428,179.5107125768384,300.078075,1064.439697452608,146.200999419437,300.23397
waterno2_12,2263.358374,280.5539705,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,0,306.148487014,8,1050,00,2320.861324847959,381.2551423347484,300.064076,2480.631711132217,374.0188683402867,300.163352
waterno2_18,5269.638815,383.6649097,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,0,341.940756798,15,1050,00,5489.1719158031665,653.7969724552989,300.050491,5716.644527885852,658.7982916335255,300.11666599999995
waterno2_24,7332.721691,474.8317637,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,0,363.120825758,14,1060,00,7669.326942013648,807.5009399566261,300.046782,7860.388930630913,870.9860549622693,300.10710500000005
waters,907.0169959,220.0215765,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,inf,inf,,inf,inf,
watersbp,907.0169959,335.9366372,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,inf,inf,,inf,inf,
watersym1,913.7757328,913.7715241,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,inf,inf,,inf,inf,
watersym2,940.918868,940.8989509,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,inf,inf,,inf,inf,
watertreatnd_conc,348336.7614,348336.7614,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,1.7976931348623157e+308,1.3785361866306666e-07,0.177169499,1,0010,00,348336.7613690995,348336.7613690995,0.2016389999999999,348336.7610271014,344940.4305122409,6.739273
watertreatnd_flow,348337.0417,348337.04,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,406961.22989544104,1.3785361866306666e-07,110.8806229,19,00190,00,348337.0416795782,344882.304709709,7.109045,348337.0416160051,344918.2373232975,49.014499
waterx,909.0278626,807.0073387,min,inf,inf,,,,,,,,,,968.2052847706104,963.9148519128746,0.09107180964201689,0.2470344835892319,0.2280032616108656,0.0190312219783663,2.0,2.0,0.0,2.0,1.0,968.2052847706104,963.9148519128746,0.14677570201456547,0.3176532965153456,0.2979079596698284,0.0197453368455171,2.0,2.0,0.0,2.0,0.0,inf,inf,,,,,0,146.3933377131665,0.256762,0,203.2915803758703,0.258262
waterz,907.0169959,484.9586856,min,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,,,,,,inf,inf,,,,,910.8821624513645,538.1950124484497,300.128541,940.2115212247253,122.8958883839614,300.653027
windfac,0.2544872983,0.2544872983,min,inf,inf,,,,,,,,,,0.7499999911057013,0.11826203285836179,0.04069140832871199,300.21954145561904,52.28094441071153,247.9385970449075,1741.0,3482.0,1741.0,2.0,1740.0,0.7499999911057013,715.6318764737272,0.04045097716152668,0.0624132873490452,0.047030571848154,0.0153827155008912,2.0,4.0,2.0,2.0,0.0,1.7976931348623157e+308,0,0.123096628,2,0020,00,0.2544872983357822,0.2544872983357822,0.032662,0.2544872977830247,0.2544872977830247,0.038298
